session_id,user_id,variant,timestamp,event_type
1036205,336,variant_b,2023-01-20 18:00:10,download_brochure
1129936,3150,variant_a,2023-01-21 05:00:00,page_view
1125092,4334,variant_b,2023-01-08 13:00:00,page_view
1125092,4334,variant_b,2023-01-08 13:00:16,download_brochure
1083966,4812,variant_a,2023-01-19 11:00:00,page_view
1131692,4283,variant_a,2023-01-10 14:00:00,page_view
1131692,4283,variant_a,2023-01-10 14:00:12,purchase_started
1170773,2055,variant_b,2023-01-15 10:00:00,page_view
1170773,2055,variant_b,2023-01-15 10:00:10,purchase_started
1103168,489,variant_a,2023-01-05 13:00:00,page_view
1135123,1259,variant_b,2023-01-15 11:00:00,page_view
1176731,4050,variant_a,2023-01-01 18:00:00,page_view
1176731,4050,variant_a,2023-01-01 18:00:15,purchase_started
1029751,4100,variant_a,2023-01-14 22:00:00,page_view
1029751,4100,variant_a,2023-01-14 22:00:13,purchase_completed
1029751,4100,variant_a,2023-01-14 22:00:31,purchase_started
1170866,1939,variant_b,2023-01-29 11:00:00,page_view
1170866,1939,variant_b,2023-01-29 11:00:05,purchase_started
1023895,3415,variant_b,2023-01-18 15:00:00,page_view
1023895,3415,variant_b,2023-01-18 15:00:15,purchase_started
1074768,473,variant_a,2023-01-14 21:00:00,page_view
1078093,3998,variant_b,2023-01-19 08:00:00,page_view
1064078,3342,variant_b,2023-01-03 18:00:00,page_view
1065188,344,variant_b,2023-01-09 13:00:00,page_view
1111490,594,variant_b,2023-01-18 18:00:00,page_view
1111490,594,variant_b,2023-01-18 18:00:11,purchase_started
1000229,2955,variant_b,2023-01-26 21:00:00,page_view
1156499,3337,variant_a,2023-01-13 19:00:00,page_view
1183244,1931,variant_a,2023-01-11 09:00:00,page_view
1183244,1931,variant_a,2023-01-11 09:00:13,purchase_completed
1183244,1931,variant_a,2023-01-11 09:00:39,purchase_started
1163937,3596,variant_b,2023-01-27 11:00:00,page_view
1039309,1678,variant_a,2023-01-07 13:00:00,page_view
1158864,3383,variant_a,2023-01-26 03:00:00,page_view
1140225,955,variant_a,2023-01-19 02:00:00,page_view
1140225,955,variant_a,2023-01-19 02:00:20,purchase_started
1192895,2575,variant_b,2023-01-17 02:00:00,page_view
1094543,2086,variant_b,2023-01-22 08:00:00,page_view
1094543,2086,variant_b,2023-01-22 08:00:06,purchase_completed
1094543,2086,variant_b,2023-01-22 08:00:21,purchase_started
1107693,938,variant_a,2023-01-23 12:00:00,page_view
1136554,760,variant_a,2023-01-11 09:00:00,page_view
1136554,760,variant_a,2023-01-11 09:00:18,purchase_started
1179517,3838,variant_b,2023-01-26 12:00:00,page_view
1023535,3097,variant_a,2023-01-26 13:00:00,page_view
1020181,2259,variant_a,2023-01-25 05:00:00,page_view
1020181,2259,variant_a,2023-01-25 05:00:12,purchase_started
1026086,2144,variant_b,2023-01-08 08:00:00,page_view
1139576,4034,variant_b,2023-01-06 20:00:00,page_view
1114847,1316,variant_b,2023-01-12 12:00:00,page_view
1114847,1316,variant_b,2023-01-12 12:00:19,download_brochure
1124781,3370,variant_b,2023-01-22 11:00:00,page_view
1124781,3370,variant_b,2023-01-22 11:00:09,purchase_started
1062712,182,variant_b,2023-01-12 09:00:00,page_view
1041706,2493,variant_b,2023-01-01 05:00:00,page_view
1041706,2493,variant_b,2023-01-01 05:00:15,purchase_completed
1041706,2493,variant_b,2023-01-01 05:00:32,purchase_started
1198190,773,variant_b,2023-01-30 14:00:00,page_view
1198190,773,variant_b,2023-01-30 14:00:25,purchase_completed
1198190,773,variant_b,2023-01-30 14:00:34,purchase_started
1138562,558,variant_a,2023-01-13 19:00:00,page_view
1030785,1267,variant_b,2023-01-27 03:00:00,page_view
1018132,4730,variant_a,2023-01-27 05:00:00,page_view
1163119,2963,variant_b,2023-01-17 04:00:00,page_view
1183223,931,variant_b,2023-01-03 20:00:00,page_view
1000327,3483,variant_b,2023-01-25 15:00:00,page_view
1112651,1108,variant_a,2023-01-12 14:00:00,page_view
1010892,1180,variant_a,2023-01-20 17:00:00,page_view
1144559,4675,variant_a,2023-01-27 15:00:00,page_view
1132083,4141,variant_a,2023-01-28 09:00:00,page_view
1095454,2687,variant_b,2023-01-25 10:00:00,page_view
1127024,2876,variant_a,2023-01-16 12:00:00,page_view
1143605,3902,variant_a,2023-01-29 19:00:00,page_view
1143605,3902,variant_a,2023-01-29 19:00:28,purchase_started
1012675,4926,variant_b,2023-01-11 09:00:00,page_view
1012675,4926,variant_b,2023-01-11 09:00:28,purchase_completed
1012675,4926,variant_b,2023-01-11 09:00:34,purchase_started
1190748,3991,variant_b,2023-01-19 10:00:00,page_view
1190748,3991,variant_b,2023-01-19 10:00:22,purchase_completed
1190748,3991,variant_b,2023-01-19 10:00:40,purchase_started
1029451,4,variant_b,2023-01-02 15:00:00,page_view
1186882,3279,variant_a,2023-01-22 02:00:00,page_view
1077941,4253,variant_b,2023-01-19 01:00:00,page_view
1077941,4253,variant_b,2023-01-19 01:00:19,share_link
1077941,4253,variant_b,2023-01-19 01:00:36,purchase_started
1077941,4253,variant_b,2023-01-19 01:00:54,purchase_completed
1051740,3481,variant_a,2023-01-13 16:00:00,page_view
1013796,4029,variant_a,2023-01-12 15:00:00,page_view
1013796,4029,variant_a,2023-01-12 15:00:23,purchase_started
1177406,127,variant_a,2023-01-10 09:00:00,page_view
1061801,1829,variant_b,2023-01-28 12:00:00,page_view
1061801,1829,variant_b,2023-01-28 12:00:07,purchase_started
1121651,2792,variant_b,2023-01-12 05:00:00,page_view
1170463,2110,variant_b,2023-01-07 23:00:00,page_view
1115440,1532,variant_b,2023-01-09 07:00:00,page_view
1141284,349,variant_b,2023-01-18 02:00:00,page_view
1140449,868,variant_a,2023-01-01 12:00:00,page_view
1140449,868,variant_a,2023-01-01 12:00:26,download_brochure
1035837,4984,variant_b,2023-01-27 17:00:00,page_view
1035837,4984,variant_b,2023-01-27 17:00:23,purchase_started
1067214,4986,variant_b,2023-01-08 18:00:00,page_view
1066523,681,variant_b,2023-01-23 08:00:00,page_view
1145202,1532,variant_b,2023-01-07 12:00:00,page_view
1146852,3440,variant_a,2023-01-06 08:00:00,page_view
1090881,3425,variant_b,2023-01-13 15:00:00,page_view
1045046,1371,variant_b,2023-01-26 13:00:00,page_view
1045046,1371,variant_b,2023-01-26 13:00:14,purchase_started
1100811,2705,variant_a,2023-01-05 10:00:00,page_view
1121485,249,variant_b,2023-01-13 18:00:00,page_view
1080753,1685,variant_a,2023-01-29 08:00:00,page_view
1109841,2492,variant_a,2023-01-13 13:00:00,page_view
1174871,3074,variant_a,2023-01-16 13:00:00,page_view
1173906,877,variant_b,2023-01-27 15:00:00,page_view
1027220,3402,variant_b,2023-01-11 17:00:00,page_view
1027220,3402,variant_b,2023-01-11 17:00:11,share_link
1053691,4477,variant_b,2023-01-16 15:00:00,page_view
1053691,4477,variant_b,2023-01-16 15:00:11,purchase_completed
1053691,4477,variant_b,2023-01-16 15:00:31,purchase_started
1133047,3025,variant_a,2023-01-14 19:00:00,page_view
1035506,3993,variant_a,2023-01-24 13:00:00,page_view
1170291,1005,variant_b,2023-01-11 01:00:00,page_view
1019091,731,variant_a,2023-01-16 17:00:00,page_view
1075364,2589,variant_b,2023-01-30 14:00:00,page_view
1058230,4106,variant_b,2023-01-08 20:00:00,page_view
1058230,4106,variant_b,2023-01-08 20:00:29,purchase_completed
1058230,4106,variant_b,2023-01-08 20:00:49,purchase_started
1154348,57,variant_a,2023-01-23 13:00:00,page_view
1162609,2919,variant_a,2023-01-30 06:00:00,page_view
1185415,1339,variant_a,2023-01-28 03:00:00,page_view
1091547,497,variant_a,2023-01-13 11:00:00,page_view
1183195,1095,variant_a,2023-01-10 20:00:00,page_view
1159012,2236,variant_b,2023-01-23 08:00:00,page_view
1101129,1509,variant_b,2023-01-05 12:00:00,page_view
1174527,3770,variant_a,2023-01-17 08:00:00,page_view
1174527,3770,variant_a,2023-01-17 08:00:07,purchase_started
1012145,388,variant_b,2023-01-17 15:00:00,page_view
1144146,241,variant_a,2023-01-08 15:00:00,page_view
1110897,4608,variant_a,2023-01-04 15:00:00,page_view
1049245,2903,variant_a,2023-01-27 08:00:00,page_view
1049245,2903,variant_a,2023-01-27 08:00:18,share_link
1044638,3675,variant_a,2023-01-12 04:00:00,page_view
1044638,3675,variant_a,2023-01-12 04:00:06,purchase_started
1072031,72,variant_b,2023-01-13 12:00:00,page_view
1019685,737,variant_b,2023-01-15 11:00:00,page_view
1019685,737,variant_b,2023-01-15 11:00:05,purchase_completed
1019685,737,variant_b,2023-01-15 11:00:20,purchase_started
1018952,389,variant_a,2023-01-22 18:00:00,page_view
1096234,2734,variant_b,2023-01-28 08:00:00,page_view
1096234,2734,variant_b,2023-01-28 08:00:20,share_link
1096234,2734,variant_b,2023-01-28 08:00:46,purchase_started
1096234,2734,variant_b,2023-01-28 08:00:55,purchase_completed
1021252,1140,variant_b,2023-01-07 13:00:00,page_view
1021252,1140,variant_b,2023-01-07 13:00:14,download_brochure
1107118,3391,variant_a,2023-01-21 12:00:00,page_view
1107118,3391,variant_a,2023-01-21 12:00:21,purchase_completed
1107118,3391,variant_a,2023-01-21 12:00:37,purchase_started
1082902,3176,variant_b,2023-01-03 09:00:00,page_view
1082902,3176,variant_b,2023-01-03 09:00:14,download_brochure
1128210,4951,variant_a,2023-01-17 18:00:00,page_view
1130406,2400,variant_a,2023-01-18 19:00:00,page_view
1006180,2747,variant_b,2023-01-30 08:00:00,page_view
1057693,2224,variant_a,2023-01-29 06:00:00,page_view
1074783,2636,variant_a,2023-01-10 21:00:00,page_view
1132825,1748,variant_a,2023-01-25 09:00:00,page_view
1132825,1748,variant_a,2023-01-25 09:00:16,purchase_started
1062592,867,variant_b,2023-01-09 13:00:00,page_view
1161550,3213,variant_a,2023-01-03 19:00:00,page_view
1013589,3988,variant_a,2023-01-09 17:00:00,page_view
1116455,2908,variant_a,2023-01-22 05:00:00,page_view
1087645,3795,variant_b,2023-01-23 06:00:00,page_view
1026502,808,variant_b,2023-01-06 11:00:00,page_view
1052387,1885,variant_b,2023-01-23 02:00:00,page_view
1052387,1885,variant_b,2023-01-23 02:00:15,purchase_started
1052387,1885,variant_b,2023-01-23 02:00:26,purchase_completed
1052387,1885,variant_b,2023-01-23 02:00:20,download_brochure
1070490,44,variant_b,2023-01-06 05:00:00,page_view
1033212,479,variant_b,2023-01-21 10:00:00,page_view
1101343,3833,variant_a,2023-01-05 08:00:00,page_view
1167406,2862,variant_a,2023-01-08 18:00:00,page_view
1078614,3674,variant_b,2023-01-11 01:00:00,page_view
1038793,4868,variant_a,2023-01-09 15:00:00,page_view
1025029,1262,variant_a,2023-01-01 04:00:00,page_view
1042434,2472,variant_b,2023-01-29 06:00:00,page_view
1012536,2456,variant_b,2023-01-28 04:00:00,page_view
1060008,3020,variant_a,2023-01-25 16:00:00,page_view
1060008,3020,variant_a,2023-01-25 16:00:06,share_link
1060402,2173,variant_b,2023-01-09 12:00:00,page_view
1021424,2105,variant_a,2023-01-14 15:00:00,page_view
1024127,1906,variant_a,2023-01-04 13:00:00,page_view
1007565,4475,variant_b,2023-01-12 13:00:00,page_view
1007565,4475,variant_b,2023-01-12 13:00:23,purchase_started
1144848,2895,variant_b,2023-01-23 05:00:00,page_view
1121016,3817,variant_b,2023-01-28 14:00:00,page_view
1121016,3817,variant_b,2023-01-28 14:00:10,purchase_started
1187753,1782,variant_b,2023-01-14 16:00:00,page_view
1033556,1605,variant_a,2023-01-24 13:00:00,page_view
1194797,396,variant_b,2023-01-22 12:00:00,page_view
1067142,1290,variant_b,2023-01-29 12:00:00,page_view
1166930,2703,variant_a,2023-01-28 20:00:00,page_view
1166383,3640,variant_a,2023-01-05 09:00:00,page_view
1056667,1410,variant_b,2023-01-03 11:00:00,page_view
1174610,3723,variant_a,2023-01-11 06:00:00,page_view
1174610,3723,variant_a,2023-01-11 06:00:15,purchase_started
1017399,4134,variant_b,2023-01-30 19:00:00,page_view
1104317,4873,variant_a,2023-01-16 11:00:00,page_view
1081020,1558,variant_b,2023-01-15 05:00:00,page_view
1081020,1558,variant_b,2023-01-15 05:00:30,share_link
1164478,2424,variant_b,2023-01-15 03:00:00,page_view
1164478,2424,variant_b,2023-01-15 03:00:29,purchase_completed
1164478,2424,variant_b,2023-01-15 03:00:46,purchase_started
1106318,360,variant_b,2023-01-17 09:00:00,page_view
1106318,360,variant_b,2023-01-17 09:00:13,download_brochure
1094777,3388,variant_a,2023-01-02 14:00:00,page_view
1063701,4093,variant_b,2023-01-01 08:00:00,page_view
1063701,4093,variant_b,2023-01-01 08:00:21,share_link
1027520,1886,variant_b,2023-01-03 16:00:00,page_view
1116130,3484,variant_a,2023-01-22 15:00:00,page_view
1116130,3484,variant_a,2023-01-22 15:00:13,download_brochure
1018038,3476,variant_b,2023-01-19 08:00:00,page_view
1111723,4995,variant_b,2023-01-16 05:00:00,page_view
1155882,4498,variant_b,2023-01-06 13:00:00,page_view
1155882,4498,variant_b,2023-01-06 13:00:27,share_link
1155882,4498,variant_b,2023-01-06 13:00:33,purchase_started
1155882,4498,variant_b,2023-01-06 13:01:02,purchase_completed
1007505,2296,variant_a,2023-01-01 06:00:00,page_view
1063511,1501,variant_b,2023-01-18 18:00:00,page_view
1114166,1940,variant_a,2023-01-29 16:00:00,page_view
1032848,3995,variant_a,2023-01-01 18:00:00,page_view
1032848,3995,variant_a,2023-01-01 18:00:09,purchase_started
1048023,4381,variant_a,2023-01-03 12:00:00,page_view
1075116,2185,variant_a,2023-01-03 15:00:00,page_view
1075116,2185,variant_a,2023-01-03 15:00:28,purchase_started
1136290,3649,variant_b,2023-01-18 13:00:00,page_view
1136883,2562,variant_a,2023-01-20 16:00:00,page_view
1022908,1725,variant_b,2023-01-12 13:00:00,page_view
1113009,2128,variant_b,2023-01-02 07:00:00,page_view
1073700,131,variant_a,2023-01-17 18:00:00,page_view
1021569,3881,variant_b,2023-01-16 14:00:00,page_view
1191393,1068,variant_a,2023-01-27 18:00:00,page_view
1133515,4801,variant_b,2023-01-10 13:00:00,page_view
1058288,3959,variant_a,2023-01-19 06:00:00,page_view
1058288,3959,variant_a,2023-01-19 06:00:25,purchase_started
1074369,3824,variant_a,2023-01-08 17:00:00,page_view
1076370,2411,variant_a,2023-01-08 20:00:00,page_view
1076370,2411,variant_a,2023-01-08 20:00:09,purchase_started
1161839,3417,variant_b,2023-01-30 13:00:00,page_view
1030182,1802,variant_b,2023-01-10 09:00:00,page_view
1159107,2354,variant_b,2023-01-05 18:00:00,page_view
1159107,2354,variant_b,2023-01-05 18:00:18,purchase_completed
1159107,2354,variant_b,2023-01-05 18:00:46,purchase_started
1178325,872,variant_b,2023-01-13 09:00:00,page_view
1178325,872,variant_b,2023-01-13 09:00:27,purchase_started
1084141,382,variant_b,2023-01-15 08:00:00,page_view
1143303,3885,variant_b,2023-01-06 05:00:00,page_view
1090063,3696,variant_a,2023-01-21 13:00:00,page_view
1090063,3696,variant_a,2023-01-21 13:00:12,share_link
1147630,2991,variant_b,2023-01-01 14:00:00,page_view
1147630,2991,variant_b,2023-01-01 14:00:30,purchase_started
1088729,1721,variant_b,2023-01-24 05:00:00,page_view
1088729,1721,variant_b,2023-01-24 05:00:07,purchase_completed
1088729,1721,variant_b,2023-01-24 05:00:16,purchase_started
1184640,4950,variant_a,2023-01-23 11:00:00,page_view
1119501,823,variant_a,2023-01-18 14:00:00,page_view
1058908,4912,variant_b,2023-01-24 11:00:00,page_view
1058908,4912,variant_b,2023-01-24 11:00:28,share_link
1095908,3673,variant_b,2023-01-09 10:00:00,page_view
1050057,1767,variant_b,2023-01-05 21:00:00,page_view
1035642,1539,variant_b,2023-01-06 14:00:00,page_view
1086354,4069,variant_b,2023-01-13 15:00:00,page_view
1067548,4414,variant_b,2023-01-06 16:00:00,page_view
1102444,1783,variant_b,2023-01-03 08:00:00,page_view
1116792,672,variant_b,2023-01-02 06:00:00,page_view
1100046,4982,variant_b,2023-01-16 17:00:00,page_view
1093729,843,variant_a,2023-01-22 22:00:00,page_view
1093729,843,variant_a,2023-01-22 22:00:24,download_brochure
1173307,4914,variant_a,2023-01-06 03:00:00,page_view
1155303,4421,variant_a,2023-01-15 06:00:00,page_view
1199554,371,variant_b,2023-01-21 14:00:00,page_view
1199554,371,variant_b,2023-01-21 14:00:24,purchase_started
1023729,1529,variant_b,2023-01-25 19:00:00,page_view
1023729,1529,variant_b,2023-01-25 19:00:29,purchase_started
1093906,1502,variant_b,2023-01-19 23:00:00,page_view
1093906,1502,variant_b,2023-01-19 23:00:13,purchase_completed
1093906,1502,variant_b,2023-01-19 23:00:34,purchase_started
1150530,624,variant_a,2023-01-27 18:00:00,page_view
1002783,497,variant_a,2023-01-11 13:00:00,page_view
1104752,986,variant_a,2023-01-29 13:00:00,page_view
1095802,3919,variant_b,2023-01-26 06:00:00,page_view
1129983,57,variant_a,2023-01-16 06:00:00,page_view
1061738,1552,variant_a,2023-01-19 08:00:00,page_view
1038866,4229,variant_a,2023-01-07 13:00:00,page_view
1128997,4120,variant_a,2023-01-14 09:00:00,page_view
1089399,3838,variant_b,2023-01-24 06:00:00,page_view
1154022,344,variant_b,2023-01-12 18:00:00,page_view
1009887,1411,variant_b,2023-01-26 08:00:00,page_view
1009887,1411,variant_b,2023-01-26 08:00:22,purchase_completed
1009887,1411,variant_b,2023-01-26 08:00:41,purchase_started
1013196,2926,variant_a,2023-01-26 14:00:00,page_view
1197802,4475,variant_b,2023-01-08 10:00:00,page_view
1052425,3840,variant_a,2023-01-12 22:00:00,page_view
1093982,3074,variant_a,2023-01-23 20:00:00,page_view
1148772,4843,variant_b,2023-01-17 13:00:00,page_view
1097508,3466,variant_b,2023-01-09 14:00:00,page_view
1066691,2010,variant_a,2023-01-28 21:00:00,page_view
1051921,1156,variant_b,2023-01-20 18:00:00,page_view
1051921,1156,variant_b,2023-01-20 18:00:29,purchase_started
1040011,3271,variant_b,2023-01-19 18:00:00,page_view
1056776,1774,variant_b,2023-01-13 16:00:00,page_view
1056776,1774,variant_b,2023-01-13 16:00:05,purchase_started
1161114,1820,variant_a,2023-01-06 15:00:00,page_view
1161114,1820,variant_a,2023-01-06 15:00:29,purchase_started
1061479,26,variant_b,2023-01-26 13:00:00,page_view
1061479,26,variant_b,2023-01-26 13:00:22,purchase_started
1061479,26,variant_b,2023-01-26 13:00:33,purchase_completed
1001080,3408,variant_a,2023-01-27 23:00:00,page_view
1001080,3408,variant_a,2023-01-27 23:00:09,purchase_started
1021574,4132,variant_b,2023-01-02 22:00:00,page_view
1146987,3423,variant_b,2023-01-02 20:00:00,page_view
1146987,3423,variant_b,2023-01-02 20:00:16,purchase_started
1146987,3423,variant_b,2023-01-02 20:00:24,purchase_completed
1075197,615,variant_b,2023-01-26 17:00:00,page_view
1118743,286,variant_a,2023-01-13 20:00:00,page_view
1125631,35,variant_b,2023-01-08 19:00:00,page_view
1008002,1462,variant_b,2023-01-29 04:00:00,page_view
1008002,1462,variant_b,2023-01-29 04:00:16,purchase_started
1008002,1462,variant_b,2023-01-29 04:00:19,download_brochure
1163824,2114,variant_b,2023-01-26 04:00:00,page_view
1169313,4442,variant_a,2023-01-06 12:00:00,page_view
1169313,4442,variant_a,2023-01-06 12:00:23,purchase_started
1001026,58,variant_a,2023-01-13 07:00:00,page_view
1038852,3630,variant_a,2023-01-30 06:00:00,page_view
1088271,1327,variant_b,2023-01-19 08:00:00,page_view
1088271,1327,variant_b,2023-01-19 08:00:15,purchase_started
1145272,767,variant_a,2023-01-22 14:00:00,page_view
1010411,1755,variant_b,2023-01-08 11:00:00,page_view
1010411,1755,variant_b,2023-01-08 11:00:23,purchase_started
1124184,1939,variant_b,2023-01-26 05:00:00,page_view
1124184,1939,variant_b,2023-01-26 05:00:15,purchase_started
1091302,2532,variant_a,2023-01-09 19:00:00,page_view
1038994,3144,variant_b,2023-01-12 11:00:00,page_view
1087974,2028,variant_b,2023-01-11 20:00:00,page_view
1087974,2028,variant_b,2023-01-11 20:00:26,purchase_completed
1087974,2028,variant_b,2023-01-11 20:00:44,purchase_started
1177441,3218,variant_b,2023-01-11 16:00:00,page_view
1185780,467,variant_a,2023-01-06 18:00:00,page_view
1185780,467,variant_a,2023-01-06 18:00:22,purchase_completed
1185780,467,variant_a,2023-01-06 18:00:27,purchase_started
1165063,3665,variant_b,2023-01-20 08:00:00,page_view
1169778,4297,variant_b,2023-01-25 18:00:00,page_view
1182999,2635,variant_a,2023-01-23 15:00:00,page_view
1182999,2635,variant_a,2023-01-23 15:00:18,purchase_completed
1182999,2635,variant_a,2023-01-23 15:00:28,purchase_started
1077972,4100,variant_a,2023-01-07 12:00:00,page_view
1077972,4100,variant_a,2023-01-07 12:00:09,purchase_completed
1077972,4100,variant_a,2023-01-07 12:00:31,purchase_started
1097374,4826,variant_b,2023-01-16 15:00:00,page_view
1097374,4826,variant_b,2023-01-16 15:00:15,share_link
1004219,786,variant_a,2023-01-13 14:00:00,page_view
1188633,4891,variant_a,2023-01-09 21:00:00,page_view
1049618,1334,variant_b,2023-01-16 03:00:00,page_view
1185326,4722,variant_a,2023-01-21 13:00:00,page_view
1185326,4722,variant_a,2023-01-21 13:00:10,purchase_completed
1185326,4722,variant_a,2023-01-21 13:00:40,purchase_started
1140126,3489,variant_b,2023-01-08 18:00:00,page_view
1040484,6,variant_a,2023-01-29 18:00:00,page_view
1040484,6,variant_a,2023-01-29 18:00:16,purchase_started
1040484,6,variant_a,2023-01-29 18:00:41,share_link
1040484,6,variant_a,2023-01-29 18:01:11,purchase_completed
1051661,3088,variant_b,2023-01-28 18:00:00,page_view
1196841,2461,variant_b,2023-01-02 19:00:00,page_view
1031853,455,variant_a,2023-01-16 09:00:00,page_view
1195300,1979,variant_a,2023-01-08 11:00:00,page_view
1195300,1979,variant_a,2023-01-08 11:00:06,purchase_started
1195300,1979,variant_a,2023-01-08 11:00:32,share_link
1028068,1947,variant_b,2023-01-23 16:00:00,page_view
1028068,1947,variant_b,2023-01-23 16:00:20,download_brochure
1121130,2910,variant_b,2023-01-12 20:00:00,page_view
1145527,4762,variant_b,2023-01-07 06:00:00,page_view
1145527,4762,variant_b,2023-01-07 06:00:21,purchase_completed
1145527,4762,variant_b,2023-01-07 06:00:36,purchase_started
1114866,3283,variant_b,2023-01-07 19:00:00,page_view
1114866,3283,variant_b,2023-01-07 19:00:13,download_brochure
1161986,4898,variant_b,2023-01-28 23:00:00,page_view
1161986,4898,variant_b,2023-01-28 23:00:18,purchase_started
1061523,1694,variant_a,2023-01-27 09:00:00,page_view
1061523,1694,variant_a,2023-01-27 09:00:06,purchase_completed
1061523,1694,variant_a,2023-01-27 09:00:22,purchase_started
1036113,3798,variant_b,2023-01-12 09:00:00,page_view
1185635,4550,variant_a,2023-01-08 10:00:00,page_view
1128206,387,variant_b,2023-01-29 07:00:00,page_view
1072113,4808,variant_b,2023-01-20 13:00:00,page_view
1073549,4532,variant_b,2023-01-17 19:00:00,page_view
1132299,2101,variant_a,2023-01-15 11:00:00,page_view
1166184,4086,variant_a,2023-01-06 09:00:00,page_view
1137730,4556,variant_b,2023-01-15 05:00:00,page_view
1055337,1954,variant_a,2023-01-10 14:00:00,page_view
1029877,4350,variant_b,2023-01-11 19:00:00,page_view
1029877,4350,variant_b,2023-01-11 19:00:21,purchase_started
1029877,4350,variant_b,2023-01-11 19:00:47,purchase_completed
1168554,1594,variant_b,2023-01-20 02:00:00,page_view
1024339,292,variant_a,2023-01-04 10:00:00,page_view
1161637,4672,variant_a,2023-01-19 14:00:00,page_view
1042069,177,variant_b,2023-01-14 22:00:00,page_view
1042069,177,variant_b,2023-01-14 22:00:06,purchase_started
1064535,2307,variant_a,2023-01-25 08:00:00,page_view
1064535,2307,variant_a,2023-01-25 08:00:25,purchase_started
1064535,2307,variant_a,2023-01-25 08:00:20,download_brochure
1194856,3660,variant_b,2023-01-18 07:00:00,page_view
1194856,3660,variant_b,2023-01-18 07:00:14,purchase_completed
1194856,3660,variant_b,2023-01-18 07:00:44,purchase_started
1176019,1583,variant_b,2023-01-03 05:00:00,page_view
1176019,1583,variant_b,2023-01-03 05:00:09,download_brochure
1146870,4221,variant_a,2023-01-11 18:00:00,page_view
1146870,4221,variant_a,2023-01-11 18:00:30,purchase_started
1146870,4221,variant_a,2023-01-11 18:00:41,share_link
1131386,4371,variant_b,2023-01-07 15:00:00,page_view
1040199,1177,variant_a,2023-01-08 13:00:00,page_view
1114049,3641,variant_b,2023-01-13 10:00:00,page_view
1114049,3641,variant_b,2023-01-13 10:00:08,purchase_started
1102889,741,variant_a,2023-01-07 13:00:00,page_view
1086880,3008,variant_b,2023-01-08 14:00:00,page_view
1007579,4105,variant_a,2023-01-05 07:00:00,page_view
1076132,4770,variant_a,2023-01-03 08:00:00,page_view
1117660,821,variant_a,2023-01-16 20:00:00,page_view
1164297,1647,variant_b,2023-01-08 15:00:00,page_view
1164297,1647,variant_b,2023-01-08 15:00:05,download_brochure
1118335,934,variant_b,2023-01-25 12:00:00,page_view
1118335,934,variant_b,2023-01-25 12:00:26,purchase_completed
1118335,934,variant_b,2023-01-25 12:00:33,purchase_started
1175297,1556,variant_a,2023-01-25 18:00:00,page_view
1084206,3085,variant_b,2023-01-25 11:00:00,page_view
1084206,3085,variant_b,2023-01-25 11:00:11,purchase_completed
1084206,3085,variant_b,2023-01-25 11:00:30,purchase_started
1182293,2399,variant_b,2023-01-13 17:00:00,page_view
1182293,2399,variant_b,2023-01-13 17:00:12,purchase_started
1013681,1587,variant_b,2023-01-22 13:00:00,page_view
1013681,1587,variant_b,2023-01-22 13:00:20,purchase_completed
1013681,1587,variant_b,2023-01-22 13:00:46,purchase_started
1038053,863,variant_a,2023-01-21 14:00:00,page_view
1038053,863,variant_a,2023-01-21 14:00:19,purchase_started
1002695,106,variant_b,2023-01-27 02:00:00,page_view
1002695,106,variant_b,2023-01-27 02:00:28,purchase_completed
1002695,106,variant_b,2023-01-27 02:00:49,purchase_started
1000554,12,variant_a,2023-01-26 17:00:00,page_view
1000554,12,variant_a,2023-01-26 17:00:09,purchase_completed
1000554,12,variant_a,2023-01-26 17:00:37,purchase_started
1046074,898,variant_a,2023-01-01 09:00:00,page_view
1159960,1453,variant_a,2023-01-28 07:00:00,page_view
1015629,1189,variant_b,2023-01-18 12:00:00,page_view
1074728,678,variant_a,2023-01-07 02:00:00,page_view
1105279,1286,variant_a,2023-01-25 17:00:00,page_view
1105279,1286,variant_a,2023-01-25 17:00:30,purchase_completed
1105279,1286,variant_a,2023-01-25 17:01:00,purchase_started
1191610,208,variant_a,2023-01-20 06:00:00,page_view
1191610,208,variant_a,2023-01-20 06:00:16,download_brochure
1115743,2400,variant_a,2023-01-26 09:00:00,page_view
1125780,721,variant_a,2023-01-28 13:00:00,page_view
1125780,721,variant_a,2023-01-28 13:00:28,download_brochure
1136458,498,variant_a,2023-01-18 07:00:00,page_view
1108361,505,variant_a,2023-01-29 12:00:00,page_view
1046943,1690,variant_b,2023-01-04 02:00:00,page_view
1046943,1690,variant_b,2023-01-04 02:00:30,purchase_completed
1046943,1690,variant_b,2023-01-04 02:00:52,purchase_started
1046943,1690,variant_b,2023-01-04 02:00:05,download_brochure
1009322,1359,variant_b,2023-01-28 03:00:00,page_view
1009322,1359,variant_b,2023-01-28 03:00:12,purchase_started
1009322,1359,variant_b,2023-01-28 03:00:29,share_link
1096022,4994,variant_a,2023-01-01 09:00:00,page_view
1118083,2444,variant_a,2023-01-23 01:00:00,page_view
1050382,3313,variant_a,2023-01-02 14:00:00,page_view
1046070,4135,variant_a,2023-01-25 09:00:00,page_view
1046070,4135,variant_a,2023-01-25 09:00:29,purchase_started
1035522,4804,variant_b,2023-01-16 11:00:00,page_view
1140397,2371,variant_b,2023-01-16 19:00:00,page_view
